,frame,t,trajectory,x,y
8007,16273,73.2285,2674,6.17901829343,10.07976925
8008,16274,73.233,2674,6.2475213609,9.96415776737
8009,16275,73.2375,2674,6.14728205249,9.92424578996
8010,16276,73.242,2674,6.17839283515,9.91893661017
8011,16277,73.2465,2674,6.23426502746,9.97403698324
8012,16278,73.251,2674,6.21238677871,9.99540474295
8013,16279,73.2555,2674,6.17962851248,9.91932894426
8014,16280,73.26,2674,6.16011027892,9.95074142086
8015,16281,73.2645,2674,6.17725641313,9.97790662929
8016,16279,73.2555,2675,6.93071861645,6.53864989485
8017,16283,73.2735,2676,6.09853038522,9.93902046119
8018,16285,73.2825,2677,6.17932214338,9.9627615842
8019,16286,73.287,2677,6.21218054841,9.94285835688
8020,16287,73.2915,2677,6.14768485722,9.99730257673
8021,16290,73.305,2678,6.21201655102,10.0308943777
8022,16291,73.3095,2678,6.11511307174,9.94128049279
8023,16292,73.314,2678,6.17254601326,9.91317309728
8024,16293,73.3185,2678,6.14080617901,9.98283662572
8025,16294,73.323,2678,6.13330985374,9.98591680243
8026,16296,73.332,2679,6.09642702636,9.8841810405
8027,16297,73.3365,2679,6.18739099745,9.92699829193
8028,16298,73.341,2679,6.1412703376,9.91400057326
8029,16299,73.3455,2679,6.19402438003,9.97328751824
8030,16300,73.35,2679,6.12086478632,9.97394719407
8031,16305,73.3725,2680,6.15355263549,9.9877221226
8032,16306,73.377,2680,6.11357585148,9.97139356758
8033,16307,73.3815,2680,6.28709598272,9.8975739373
8034,16310,73.395,2681,6.08746733964,9.9897859061
8035,16311,73.3995,2681,6.02802470471,9.94581390414
8036,16312,73.404,2681,6.11606465566,9.91574678709
8037,16313,73.4085,2681,6.06988187467,9.94139995953
8038,16314,73.413,2681,6.14234031113,9.87376207249
8039,16315,73.4175,2681,6.0454493946,9.9366770412
8040,16316,73.422,2681,6.09817521381,9.98432198133
8041,16317,73.4265,2681,6.1260223426,9.91688440703
8042,16318,73.431,2681,6.16269671924,9.95024870443
8043,16319,73.4355,2681,6.14181167085,9.88973255319
8044,16320,73.44,2681,6.09623624799,9.95598988437
8045,16321,73.4445,2681,6.12558324639,9.99963817127
8046,16322,73.449,2681,6.00008637519,9.94949708322
8047,16324,73.458,2682,6.08358499978,9.92110953389
8048,16325,73.4625,2682,6.15408952349,9.9304950224
8049,16326,73.467,2682,6.17265226602,9.91889046131
8050,16327,73.4715,2682,6.1605186932,9.94078348729
8051,16328,73.476,2682,6.14233256542,9.89986230759
8052,16329,73.4805,2682,6.15856030535,9.92842085257
8053,16332,73.494,2683,6.28633911391,9.82238489372
8054,16333,73.4985,2683,6.10036547755,9.94217526551
8055,16334,73.503,2683,6.11793733187,9.89937313468
8056,16335,73.5075,2683,6.105694342,9.97450260476
8057,16336,73.512,2683,6.07737937645,9.93163039989
8058,16337,73.5165,2683,6.12143459316,9.85991092697
8059,16339,73.5255,2684,6.15239646129,9.89337919847
8060,16342,73.539,2685,6.13701716252,9.98039411707
8061,16343,73.5435,2685,6.12159150934,9.9239110908
8062,16344,73.548,2685,6.10957120007,9.90610699718
8063,16345,73.5525,2685,6.11629782993,9.94509815657
8064,16346,73.557,2685,6.12545853155,9.94327590984
8065,16347,73.5615,2685,6.1142303705,9.84567606959
8066,16344,73.548,2686,4.28739080148,3.96781429097
8067,16345,73.5525,2686,4.3101806875,3.99666199649
8068,16346,73.557,2686,4.24843300443,3.95922967732
8069,16347,73.5615,2686,4.28801194996,3.96228007227
8070,16348,73.566,2686,4.32275837542,3.97859634816
8071,16349,73.5705,2686,4.31711469066,3.97731797469
8072,16350,73.575,2686,4.30215375044,3.92696648583
8073,16351,73.5795,2686,4.31588761602,3.95850664628
8074,16349,73.5705,2687,6.06943214719,9.93713921141
8075,16350,73.575,2687,6.11745638234,9.91771907454
8076,16351,73.5795,2687,6.10042119373,9.99117207186
8077,16352,73.584,2687,6.07361747498,9.86193416221
8078,16353,73.5885,2687,6.07591746396,9.96591810707
8079,16354,73.593,2687,6.11366982165,9.91943801456
8080,16355,73.5975,2687,6.09726961178,9.82184833308
8081,16356,73.602,2687,6.16515186625,9.88768504525
8082,16357,73.6065,2687,6.06694600468,9.91302529619
8083,16360,73.62,2688,6.1417991711,9.89581578504
8084,16363,73.6335,2689,6.09796012379,9.9464372517
8085,16364,73.638,2689,6.14599360753,9.96518860481
8086,16365,73.6425,2689,6.12105347725,9.9998645264
8087,16366,73.647,2689,6.05823370743,9.93372837126
8088,16367,73.6515,2689,6.14167338806,9.94437119252
8089,16370,73.665,2690,6.1048463982,9.97162762333
8090,16371,73.6695,2690,6.09928310415,9.93569245695
8091,16372,73.674,2690,6.14410867982,9.87850888604
8092,16373,73.6785,2690,6.20083725757,10.0122473477
8093,16377,73.6965,2691,6.14111337795,9.99009648981
8094,16378,73.701,2691,6.12385197993,9.93398700208
8095,16379,73.7055,2691,6.22767611164,9.96814141775
8096,16380,73.71,2691,6.14026941846,10.0139735341
8097,16382,73.719,2692,6.12386017829,9.94623185885
8098,16383,73.7235,2692,6.14651141807,9.881655284
8099,16386,73.737,2693,6.11892333755,9.93153567633
8100,16387,73.7415,2693,6.07599077126,9.88460876694
8101,16388,73.746,2693,6.15367892947,9.91010292194
8102,16389,73.7505,2693,6.09416897616,10.0018740701
8103,16390,73.755,2693,6.06653213464,9.97097772248
8104,16391,73.7595,2693,6.09355842776,9.91179037468
8105,16392,73.764,2693,6.16632670525,9.98637723944
8106,16393,73.7685,2693,6.0230740209,9.92951218085
8107,16394,73.773,2693,6.16297319812,9.96664189892
8108,16395,73.7775,2693,6.1648164067,9.93307607699
8109,16396,73.782,2693,6.1211275459,9.95183115541
8110,16397,73.7865,2693,6.15487443127,9.92688051238
8111,16399,73.7955,2694,6.16126525291,9.9682497787
8112,16401,73.8045,2695,6.11379614588,9.97239243162
8113,16402,73.809,2695,6.11629696213,9.94174660629
8114,16404,73.818,2696,6.09970827768,9.94562747721
8115,16405,73.8225,2696,6.17750158566,9.93634543652
8116,16406,73.827,2696,6.18067204229,9.99018993409
8117,16406,73.827,2697,1.63223633826,11.6368848666
8118,16408,73.836,2698,6.1430029508,9.93095372901
8119,16409,73.8405,2698,6.08352283864,9.93967251901
8120,16410,73.845,2698,6.12655182744,9.94227578367
8121,16412,73.854,2699,6.04238172869,9.97477404857
8122,16413,73.8585,2699,6.16247141597,9.95941312423
8123,16414,73.863,2699,6.20357588989,9.94903681832
8124,16415,73.8675,2699,6.16142123466,9.94664334918
8125,16416,73.872,2699,6.14829146163,9.92108731188
8126,16417,73.8765,2699,6.19788254964,9.93570441456
8127,16418,73.881,2699,6.18167749854,9.91858189383
8128,16419,73.8855,2699,6.14521927841,9.95143217065
8129,16421,73.8945,2700,6.13129466016,9.79833471978
8130,16422,73.899,2700,6.16624073992,9.915424404
8131,16422,73.899,2701,7.19993346204,9.161429014
8132,16424,73.908,2702,6.19955844947,9.88958283603
8133,16425,73.9125,2702,6.18949377324,9.94942114393
8134,16426,73.917,2702,6.17381133304,9.87138589416
8135,16427,73.9215,2702,6.18229464262,9.9905882757
8136,16428,73.926,2702,6.20849841915,9.95295669212
8137,16429,73.9305,2702,6.16803512094,9.9327192947
8138,16430,73.935,2702,6.16967016727,9.97943719354
8139,16431,73.9395,2702,6.21489069727,9.92176294092
8140,16432,73.944,2702,6.18057484803,9.94220542682
8141,16433,73.9485,2702,6.12140892708,9.87080038917
8142,16434,73.953,2702,6.24484235862,9.86343119944
8143,16435,73.9575,2702,6.16666474799,9.93293042182
8144,16436,73.962,2702,6.18682290583,9.91267319548
8145,16437,73.9665,2702,6.16215455947,9.92510868255
8146,16438,73.971,2702,6.15926244309,9.87649932023
8147,16439,73.9755,2702,6.22053897821,9.95058141593
8148,16440,73.98,2702,6.23393115816,9.93774522241
8149,16426,73.917,2703,7.1868645691,9.11034749101
8150,16428,73.926,2704,7.18996804133,9.08351823509
8151,16429,73.9305,2704,7.16920271855,9.17137213357
8152,16430,73.935,2704,7.18650834614,9.16469919062
8153,16431,73.9395,2704,7.1957528146,9.13511449608
8154,16433,73.9485,2705,7.16599184227,9.1155115207
8155,16437,73.9665,2706,7.11984955727,9.21763101189
8156,16439,73.9755,2707,7.1783030729,9.14974736453
8157,16441,73.9845,2708,7.19187355192,9.15113758021
8158,16442,73.989,2708,7.19681684911,9.1487595062
8159,16442,73.989,2709,6.15344693536,9.95045373029
8160,16443,73.9935,2709,6.15154150143,9.90119399449
8161,16444,73.998,2709,6.18363868963,9.96771934703
8162,16445,74.0025,2709,6.16863214113,9.85447132467
8163,16446,74.007,2709,6.1465536373,9.97704977412
8164,16445,74.0025,2710,7.18091849144,9.14122086573
8165,16449,74.0205,2711,6.18422593044,9.97692260184
8166,16450,74.025,2711,6.18486604669,9.93906783162
8167,16449,74.0205,2712,7.18566951621,9.12179916245
8168,16453,74.0385,2713,6.15339337775,9.95576260254
8169,16454,74.043,2713,6.12163213016,9.97763758105
8170,16455,74.0475,2713,6.1565282298,9.90159881201
8171,16456,74.052,2713,6.10357091315,9.90155624125
8172,16457,74.0565,2713,6.13825025302,9.87816407039
8173,16459,74.0655,2714,6.20600778861,9.9629947737
8174,16460,74.07,2715,7.19590056632,9.13579397671
8175,16461,74.0745,2716,6.13122348698,9.97032163192
8176,16462,74.079,2716,6.14985478666,9.92453691182
8177,16463,74.0835,2716,6.17274477021,9.97125568924
8178,16464,74.088,2716,6.1931748595,9.94440706475
8179,16467,74.1015,2717,6.12658883779,9.89843851025
8180,16468,74.106,2717,6.122862465,9.85458438348
8181,16469,74.1105,2717,6.11061495566,9.8647320874
8182,16470,74.115,2717,6.04001894536,9.87678684715
8183,16471,74.1195,2717,6.24218962943,9.90681977152
8184,16473,74.1285,2718,6.14035739514,9.870799164
8185,16474,74.133,2718,6.1963900875,9.82246095325
8186,16475,74.1375,2718,6.23632452053,9.90613684223
8187,16476,74.142,2718,6.17594263715,9.83523965035
8188,16477,74.1465,2718,6.13186463866,9.86335626076
8189,16474,74.133,2719,7.17999257256,9.05171043374
8190,16480,74.16,2720,6.20000975764,9.89435759282
8191,16482,74.169,2721,6.11039390921,9.95838441986
8192,16483,74.1735,2721,6.18485477055,9.84176826657
8193,16484,74.178,2721,6.09049640818,9.93112627682
8194,16485,74.1825,2721,6.11421502545,9.80254335301
8195,16486,74.187,2721,6.17247964988,9.87224098392
8196,16487,74.1915,2721,6.10640597322,9.8455272814
8197,16488,74.196,2721,6.12728225252,9.84386295924
8198,16489,74.2005,2721,6.10282938238,9.87706251293
8199,16490,74.205,2721,6.12387913017,9.81655847318
8200,16491,74.2095,2721,6.10646834892,9.84861893676
8201,16492,74.214,2721,6.07703838375,9.85172386264
8202,16493,74.2185,2721,6.10436062224,9.8964475619
8203,16494,74.223,2721,6.15113578066,9.87912967334
8204,16496,74.232,2722,6.10488202975,9.92587813313
8205,16498,74.241,2723,6.10905089225,9.87195705223
8206,16499,74.2455,2723,6.08865879738,9.84379985953
8207,16500,74.25,2723,6.14218979967,9.87139366629
8208,16501,74.2545,2723,6.09723479306,9.86141423527
8209,16502,74.259,2723,6.09480243905,9.82579205629
8210,16503,74.2635,2723,6.10156807797,9.82473448236
8211,16504,74.268,2723,6.1498415463,9.85075369085
8212,16505,74.2725,2723,6.12315852022,9.8331247724
8213,16506,74.277,2723,6.14073865848,9.8572195887
8214,16507,74.2815,2723,6.14873402765,9.85421532516
8215,16508,74.286,2723,6.08473259891,9.88512192127
8216,16509,74.2905,2723,6.10057846512,9.82785893602
8217,16510,74.295,2723,6.09647201629,9.87128823431
8218,16498,74.241,2724,6.86172804332,5.23297553252
8219,16505,74.2725,2725,3.85118640735,2.6921883229
8220,16512,74.304,2726,6.11419891911,9.86947463409
8221,16514,74.313,2727,6.10132819642,9.87530463183
8222,16515,74.3175,2727,6.10635603194,9.90256642874
8223,16516,74.322,2727,6.15921593249,9.8594855611
8224,16517,74.3265,2727,6.14229089641,9.84042770642
8225,16518,74.331,2727,6.16849679439,9.87625092396
8226,16519,74.3355,2727,6.10472940365,9.91068121043
8227,16520,74.34,2727,6.17805519343,9.84403879141
8228,16521,74.3445,2727,6.15034842975,9.84020774854
8229,16523,74.3535,2728,6.10313804214,9.9017404941
8230,16524,74.358,2728,6.12483213733,9.8884555834
8231,16526,74.367,2729,6.12892721306,9.85996362046
8232,16527,74.3715,2729,6.13375019579,9.90338443746
8233,16528,74.376,2729,6.09946981798,9.84252110063
8234,16529,74.3805,2729,6.1286259433,9.87743190457
8235,16530,74.385,2729,6.12368104119,9.90415085154
8236,16531,74.3895,2729,6.19832838293,9.92970562064
8237,16534,74.403,2730,6.13827588857,9.90241742297
8238,16538,74.421,2731,6.12391849825,9.90547874933
8239,16539,74.4255,2731,6.17092471707,9.92840670825
8240,16540,74.43,2731,6.18135163437,9.87336501771
8241,16541,74.4345,2731,6.12609051065,9.93396041874
8242,16542,74.439,2731,6.18374675572,9.94030687051
8243,16543,74.4435,2731,6.16254697753,9.88424066031
8244,16544,74.448,2731,6.17007241513,9.89459096605
8245,16545,74.4525,2731,6.11019344256,9.92445918116
8246,16546,74.457,2731,6.18565203734,9.96257303126
8247,16547,74.4615,2731,6.17621192144,9.94412023905
8248,16548,74.466,2731,6.2043244502,9.90531522714
8249,16549,74.4705,2731,6.14715683014,9.95185426748
8250,16550,74.475,2731,6.21021848706,9.89080909544
8251,16552,74.484,2732,6.16994131579,9.917988969
8252,16553,74.4885,2732,6.10802392156,9.82205715724
8253,16555,74.4975,2733,6.19431255783,9.92005021409
8254,16557,74.5065,2734,6.29194602708,9.95069703824
8255,16560,74.52,2735,6.2426637884,9.95134888274
8256,16562,74.529,2736,6.10229350326,9.9166991491
8257,16569,74.5605,2737,6.22289745756,9.95163851354
8258,16570,74.565,2738,2.85149201588,11.4326459312
8259,16571,74.5695,2738,2.88498239753,11.3382827015
8260,16572,74.574,2738,2.84467462235,11.583982895
8261,16573,74.5785,2738,2.99329591877,11.4215328727
8262,16574,74.583,2738,2.8854373544,11.4628033464
8263,16575,74.5875,2738,2.95375721593,11.4332587981
8264,16577,74.5965,2739,6.22469604328,9.88762765571
8265,16581,74.6145,2740,6.16575154971,9.93815899445
8266,16582,74.619,2740,6.15223523312,9.91289765362
8267,16582,74.619,2741,6.56523644486,3.53710348116
8268,16588,74.646,2742,6.13500970658,9.88561030218
8269,16590,74.655,2743,6.14900697773,9.81827979921
8270,16591,74.6595,2743,6.15311504973,9.92046740329
8271,16592,74.664,2743,6.1746105864,9.9489339262
8272,16593,74.6685,2743,6.20207852299,9.92150748473
8273,16594,74.673,2743,6.1212521565,9.92133592613
8274,16595,74.6775,2743,6.20845353027,9.91156271411
8275,16596,74.682,2743,6.14778174599,9.94201210753
8276,16597,74.6865,2743,6.15665121113,9.93561499117
8277,16600,74.7,2744,6.17678657451,9.90379322887
8278,16601,74.7045,2744,6.14481210625,9.92994733148
8279,16603,74.7135,2745,6.16740524736,9.9169812696
8280,16604,74.718,2745,6.13237503736,9.86105070641
8281,16606,74.727,2746,6.18224760399,9.95408365386
8282,16607,74.7315,2746,6.12704155227,9.91345310406
8283,16608,74.736,2746,6.18954499505,9.91131407582
8284,16609,74.7405,2746,6.11911327132,9.9301174269
8285,16610,74.745,2746,6.2178466879,9.94739112051
8286,16611,74.7495,2746,6.1682767264,9.96562287588
8287,16612,74.754,2746,6.12899757675,9.91438808972
8288,16613,74.7585,2746,6.14673897768,9.89275238332
8289,16614,74.763,2746,6.10438542277,9.81111890638
8290,16615,74.7675,2746,6.16019379038,9.90168726296
8291,16618,74.781,2747,6.15799815292,9.98527897327
8292,16619,74.7855,2747,6.15916286046,9.97817291421
8293,16620,74.79,2747,6.14554227541,9.9910293974
8294,16621,74.7945,2747,6.0902632663,9.95521370975
8295,16622,74.799,2747,6.12250252277,9.9541430907
8296,16623,74.8035,2747,6.17052603106,9.93575980773
8297,16626,74.817,2748,6.07693545311,9.91982335986
8298,16627,74.8215,2748,6.12537535679,9.9578701733
8299,16630,74.835,2749,6.15374331486,9.95915033649
8300,16631,74.8395,2749,6.09386052605,9.80309385355
8301,16632,74.844,2749,6.08003641265,9.78844006072
8302,16635,74.8575,2750,6.14564149128,9.82286798596
8303,16636,74.862,2750,6.09767794376,9.85338456128
8304,16640,74.88,2751,4.0582606417,8.37085764472
8305,16649,74.9205,2752,7.05658936171,4.54133979428
8306,16654,74.943,2753,5.57797728846,10.0313475686
8307,16660,74.97,2754,2.2736330983,7.387661279
8308,16668,75.006,2755,2.24564588981,8.55942978715
8309,16725,75.2625,2756,6.5878647642,3.62229066565
8310,16727,75.2715,2757,6.5602999459,3.73899672821
8311,16779,75.5055,2758,6.65699470695,3.73144709057
8312,16781,75.5145,2759,6.53086444976,3.64522630688
8313,16785,75.5325,2760,6.54847494327,3.64728024989
8314,16800,75.6,2761,5.99250305891,11.3854327171
8315,16849,75.8205,2762,6.61434361453,3.67705398108
8316,16868,75.906,2763,6.57940229384,3.74990258254
8317,16894,76.023,2764,6.5478517348,3.68623873077
8318,16912,76.104,2765,6.81702098517,1.12260902685
8319,16972,76.374,2766,6.70234439118,3.65646293455
8320,17007,76.5315,2767,6.57541254783,3.69762885937
8321,17008,76.536,2767,6.58490070391,3.63263387024
8322,17013,76.5585,2768,5.3457312263,6.04132550961
8323,17014,76.563,2768,5.32784559976,5.98721829446
8324,17015,76.5675,2768,5.34134676004,5.93340281623
8325,17016,76.572,2768,5.33723834709,6.04219923892
8326,17020,76.59,2769,6.5910686751,3.7024862059
8327,17023,76.6035,2770,6.5727839989,3.66515591771
8328,17049,76.7205,2771,2.88268416309,4.42918086392
8329,17068,76.806,2772,3.19057009446,2.24671154947
8330,17117,77.0265,2773,2.09169720177,10.5874383432
8331,17119,77.0355,2774,1.83302586413,10.5536424796
8332,17120,77.04,2774,1.82154203919,10.5230843491
8333,17121,77.0445,2774,1.83038519334,10.4958189435
8334,17122,77.049,2774,1.84591146754,10.491904443
8335,17123,77.0535,2774,2.01804607201,10.5341543385
8336,17124,77.058,2774,2.53577124189,10.5468690623
8337,17126,77.067,2775,2.51661638979,10.4111300652
8338,17127,77.0715,2775,2.40435177615,10.4214788248
8339,17128,77.076,2775,2.40386114608,10.4283517185
8340,17129,77.0805,2775,2.39980409137,10.4342584952
8341,17137,77.1165,2776,1.72790228266,4.84159313984
8342,17138,77.121,2776,1.69048375748,4.83107056383
8343,17139,77.1255,2776,1.7622753891,4.81246760057
8344,17140,77.13,2776,1.67833337476,4.87662279587
8345,17141,77.1345,2776,1.64516749398,4.83009062436
8346,17142,77.139,2776,1.65402250028,4.80285756632
8347,17143,77.1435,2776,1.60884064877,4.87008893669
8348,17144,77.148,2776,1.60964757854,4.8731600772
8349,17145,77.1525,2776,1.67545584412,4.7851201599
8350,17146,77.157,2776,1.60650065031,4.76793989289
8351,17147,77.1615,2776,1.59634064578,4.84217255908
8352,17148,77.166,2776,1.68782872337,4.81872232497
8353,17137,77.1165,2777,6.71848114981,3.84711614489
8354,17153,77.1885,2778,1.60183049537,4.770235622
8355,17154,77.193,2778,1.57937157764,4.74472582512
8356,17155,77.1975,2778,1.59350075718,4.77090427383
8357,17156,77.202,2778,1.68740389882,4.74855399881
8358,17157,77.2065,2778,1.61164879792,4.73051754829
8359,17158,77.211,2778,1.53726736828,4.83814365708
8360,17159,77.2155,2778,1.63019116086,4.8167601203
8361,17160,77.22,2778,1.59806469169,4.77260634208
8362,17161,77.2245,2778,1.61638201211,4.87550556562
8363,17162,77.229,2778,1.45725842456,4.60624420918
8364,17163,77.2335,2778,1.61148438663,4.81964150765
8365,17164,77.238,2778,1.60571807014,4.83975556581
8366,17165,77.2425,2778,1.60123592762,4.79845312376
8367,17166,77.247,2778,1.54732982144,4.74065417636
8368,17167,77.2515,2778,1.51339938891,4.76315971096
8369,17168,77.256,2778,1.52205246229,4.81632020144
8370,17169,77.2605,2778,1.60332961238,4.81776030929
8371,17170,77.265,2778,1.62812921036,4.78519262337
8372,17171,77.2695,2778,1.68284677756,4.87045510112
8373,17160,77.22,2779,6.63618259119,3.55690750619
8374,17173,77.2785,2780,1.65302616697,4.89198695744
8375,17174,77.283,2780,1.62054484989,4.73849974041
8376,17175,77.2875,2780,1.6507925236,4.83036802639
8377,17176,77.292,2780,1.62879861866,4.81168780013
8378,17178,77.301,2781,1.63016078889,4.80392035141
8379,17179,77.3055,2781,1.63904363687,4.75334444885
8380,17181,77.3145,2782,1.5705099088,4.75097074835
8381,17182,77.319,2782,1.55350652569,4.85373273713
8382,17183,77.3235,2782,1.57167273301,4.82654840804
8383,17184,77.328,2782,1.61468911057,4.8288070579
8384,17185,77.3325,2782,1.52317162833,4.80097122506
8385,17186,77.337,2782,1.50888535256,4.87458288124
8386,17187,77.3415,2782,1.49726718786,4.83793259002
8387,17188,77.346,2782,1.593171789,4.87073681955
8388,17189,77.3505,2782,1.56093100357,4.90131361599
8389,17191,77.3595,2783,1.55866035459,4.85504997754
8390,17192,77.364,2783,1.53350026657,4.81169298127
8391,17193,77.3685,2783,1.52473560211,4.84377533771
8392,17194,77.373,2783,1.60414097414,4.99652096025
8393,17195,77.3775,2783,1.59608762204,4.86494599736
8394,17196,77.382,2783,1.60375278724,4.94558805468
8395,17197,77.3865,2783,1.57875146722,4.83059507984
8396,17199,77.3955,2784,1.57816207118,4.85809238615
8397,17200,77.4,2784,1.47623422618,4.80448019379
8398,17201,77.4045,2784,1.51037371953,4.82973157495
8399,17199,77.3955,2785,6.5837658647,3.80450824538
8400,17204,77.418,2786,1.53801222031,4.82333029811
8401,17205,77.4225,2786,1.38250113836,4.83676136991
8402,17206,77.427,2786,1.45653788947,4.8597888884
8403,17205,77.4225,2787,6.71695229139,3.54008553888
8404,17208,77.436,2788,1.46496700001,4.88395064478
8405,17209,77.4405,2788,1.54760462592,4.90760006378
8406,17210,77.445,2788,1.5213629995,4.85430645317
8407,17211,77.4495,2788,1.49584076193,5.00514761589
8408,17212,77.454,2788,1.47901367105,4.87434063799
8409,17213,77.4585,2788,1.55103588241,4.9140778123
8410,17214,77.463,2788,1.51407110718,4.8494483894
8411,17215,77.4675,2788,1.5302859035,4.83055195816
8412,17216,77.472,2788,1.54389146655,4.81886641957
8413,17217,77.4765,2788,1.52309526944,4.79100943527
8414,17218,77.481,2788,1.52395740864,4.90676786066
8415,17213,77.4585,2789,6.60804925237,6.39890906232
8416,17215,77.4675,2790,6.66103664318,6.39383504722
8417,17218,77.481,2791,6.72505905604,6.35596492234
8418,17220,77.49,2792,1.50783720217,4.86975618457
8419,17221,77.4945,2792,1.55193182509,4.8088738392
8420,17222,77.499,2792,1.52065170695,4.80133647035
8421,17223,77.5035,2792,1.55179404924,4.84378163346
8422,17224,77.508,2792,1.50904025293,4.91869234237
8423,17225,77.5125,2792,1.489957018,4.84390710479
8424,17226,77.517,2792,1.54154214382,4.79834799605
8425,17227,77.5215,2792,1.5146012064,4.80777745412
8426,17229,77.5305,2793,1.48355251817,4.80289028662
8427,17230,77.535,2793,1.50342152188,4.85583458783
8428,17231,77.5395,2793,1.53270625436,4.82731714443
8429,17232,77.544,2793,1.47319968122,4.87140594911
8430,17233,77.5485,2793,1.52467872406,4.79662610629
8431,17234,77.553,2793,1.45596666516,4.79925984066
8432,17235,77.5575,2793,1.49078929193,4.86464456441
8433,17236,77.562,2793,1.41224394421,4.80615731669
8434,17237,77.5665,2793,1.4404773933,4.85823810152
8435,17238,77.571,2793,1.52369617589,4.83078686209
8436,17239,77.5755,2793,1.45210274775,4.9075858658
8437,17240,77.58,2793,1.52661896876,4.85492948364
8438,17241,77.5845,2793,1.53217432528,4.79902288997
8439,17242,77.589,2793,1.53158632633,4.84927653421
8440,17243,77.5935,2793,1.55720017705,4.84752613084
8441,17244,77.598,2793,1.51960052272,4.85887848475
8442,17245,77.6025,2793,1.52383782895,4.86248854704
8443,17246,77.607,2793,1.49170605187,4.88059724245
8444,17247,77.6115,2793,1.57973265748,4.80821295506
8445,17248,77.616,2793,1.55178371896,4.86029611182
8446,17249,77.6205,2793,1.52405520478,4.89069968641
8447,17250,77.625,2793,1.47999670055,4.90614257575
8448,17251,77.6295,2793,1.50728554054,4.84156872437
8449,17252,77.634,2793,1.55581063755,4.90042987872
8450,17253,77.6385,2793,1.55399114181,4.83059868357
8451,17238,77.571,2794,6.68872136459,1.27242220801
8452,17240,77.58,2795,4.32927723886,11.6980327311
8453,17242,77.589,2796,4.30463467675,11.847368476
8454,17255,77.6475,2797,1.60616628969,4.82182318975
8455,17255,77.6475,2798,4.12114000541,9.13680427063
8456,17259,77.6655,2799,4.49278199812,7.6004637831
8457,17260,77.67,2799,4.43857537169,7.51611562988
8458,17261,77.6745,2799,4.4780227834,7.50558729315
8459,17262,77.679,2799,4.35727746778,7.59691940196
8460,17259,77.6655,2800,6.67890163993,3.7205979339
8461,17260,77.67,2800,6.58251798275,3.6469602963
8462,17261,77.6745,2800,6.63619435635,3.7343121449
8463,17264,77.688,2801,4.32527137435,7.59278549664
8464,17268,77.706,2802,6.63202594048,3.70685886712
8465,17274,77.733,2803,6.61300823496,3.71377229423
8466,17299,77.8455,2804,3.95580589198,1.74206962677
8467,17302,77.859,2805,2.32684083593,8.74684342321
8468,17303,77.8635,2805,2.44561472835,8.72391884301
8469,17304,77.868,2805,2.42827628212,8.77684153619
8470,17305,77.8725,2805,2.46396339148,8.72450691598
8471,17306,77.877,2805,2.48980820108,8.74706880105
8472,17307,77.8815,2805,2.43703075612,8.77124663385
8473,17308,77.886,2805,2.44589362611,8.88533328991
8474,17309,77.8905,2805,2.4151427551,8.89113176572
8475,17310,77.895,2805,2.45562181782,8.94293732118
8476,17309,77.8905,2806,7.18634942281,3.20016202277
8477,17314,77.913,2807,2.45616775012,8.95132866578
8478,17315,77.9175,2807,2.41557435983,9.05448091936
8479,17316,77.922,2807,2.48158762014,8.91633169158
8480,17317,77.9265,2807,2.40125409328,8.99936065364
8481,17318,77.931,2807,2.45285023016,9.07144385658
8482,17320,77.94,2808,2.46427619748,9.1503067577
8483,17321,77.9445,2808,2.37482202344,8.94497492976
8484,17324,77.958,2809,2.35325079637,8.99973555172
8485,17325,77.9625,2809,2.20108725951,8.9670504977
8486,17326,77.967,2809,2.31778410022,8.88893748104
8487,17327,77.9715,2809,2.26010425486,9.02507265011
8488,17325,77.9625,2810,6.62795170364,3.7933010003
8489,17326,77.967,2810,6.77591649436,3.84567690835
8490,17327,77.9715,2810,6.71264446639,3.8009835156
8491,17330,77.985,2811,2.31819403052,8.87935576986
8492,17331,77.9895,2811,2.40001064784,8.92843906496
8493,17332,77.994,2811,2.42368464071,8.88162091896
8494,17333,77.9985,2811,2.37520025058,8.90477891305
8495,17335,78.0075,2812,2.26316657598,8.94210012055
8496,17337,78.0165,2813,2.40630724387,9.02539818736
8497,17341,78.0345,2814,2.38579784201,9.07814814205
8498,17342,78.039,2814,2.3148471559,9.02921308808
8499,17343,78.0435,2814,2.29692969594,8.99350735217
8500,17344,78.048,2814,2.31958117944,9.08246733567
8501,17345,78.0525,2814,2.32014152278,9.05016856418
8502,17346,78.057,2814,2.31734287058,9.09508382331
8503,17347,78.0615,2814,2.30418635618,8.98007155565
8504,17341,78.0345,2815,6.48866592986,3.68696077395
8505,17346,78.057,2816,6.44220017976,3.63406704879
8506,17352,78.084,2817,6.55341503536,3.62401540276
8507,17353,78.0885,2818,2.37214581275,8.86644814686
8508,17355,78.0975,2819,2.35612382977,8.80939786737
8509,17359,78.1155,2820,6.55218309107,3.65837251572
8510,17361,78.1245,2821,2.2633226742,8.72227546182
8511,17362,78.129,2821,2.22017691192,8.68854760184
8512,17364,78.138,2822,2.28263649758,8.67241546367
8513,17366,78.147,2823,2.30946025139,8.85010497928
8514,17368,78.156,2824,6.56190094343,3.65798833149
8515,17370,78.165,2825,2.34442511964,8.79802944446
